title,genre,nation,running_time,release_date,director,actor,grade,summary,poster
나의 노래는 멀리멀리,다큐멘터리,한국,83분,2019 .10.03 개봉,현진식,"김지희(본인), 이순도(본인)",전체 관람가,"깔끔하고 섬세한 연주가 장기인 풋내기 기타리스트 김지희.
 기타를 잘 치는 것 말고는 다른 꿈이 없는 스물넷 소녀지만,
 감정 표현이 서툴러 연주가 제자리인 것이 조금 고민이다.
 무대 위에서는 기타에, 일상에서는 엄마 뒤에 숨었던 지희가
 어느 날 불쑥, 자신의 노래를 만들고 싶다며 목소리를 내는데…
 
 마음 깊은 곳, 오래오래 간직했던 소녀의 꿈과 희망
 멀리멀리 전하고픈 풋내기 기타리스트의 노래가 시작된다!",https://movie-phinf.pstatic.net/20190909_271/15679956670022JzVB_JPEG/movie_image.jpg?type=m203_290_2
나의 작은 시인에게,드라마,미국,97분,2019 .04.04 개봉,사라 코랑겔로,"매기 질렌할(리사 스피넬리), 파커 세바크(지미 로이)",15세 관람가,"유치원에서 아이들을 가르치는 ‘리사’는 따분하고 반복되는 일상 속에서
 시를 통해 예술적 욕망을 충족시키고자 하지만 재능이 따라주지 않는다.
 우연히 자신의 학생 다섯 살 ‘지미’가 시에 천재적인 재능이 있음을 발견하고,
 아이의 시를 자신의 시수업에서 발표하게 되는데…",https://movie-phinf.pstatic.net/20190318_287/155288591115061cnW_JPEG/movie_image.jpg?type=m203_290_2
나의 특별한 형제,"드라마, 코미디",한국,114분,2019 .05.01 개봉,육상효,"신하균(세하), 이광수(동구), 이솜(미현)",12세 관람가,"비상한 두뇌를 가졌지만 동생 ‘동구’ 없이는 아무 데도 못 가는 형 ‘세하’(신하균),
 뛰어난 수영실력을 갖췄지만 형 ‘세하’ 없이는 아무것도 못 하는 동생 ‘동구’(이광수).
 이들은 피 한 방울 섞이지 않았지만 20년 동안 한 몸처럼 살아온 ‘특별한 형제’다.
 
 어느 날 형제의 보금자리 ‘책임의 집’을 운영하던 신부님이 돌아가시자
 모든 지원금이 끊기게 되고, 각각 다른 장애를 가진 두 사람은 헤어질 위기에 처하고 만다.
 
 세하는 ‘책임의 집’을 지키고 동구와 떨어지지 않기 위해
 구청 수영장 알바생이자 취준생 ‘미현’(이솜)을 수영코치로 영입하고,
 동구를 수영대회에 출전시켜 사람들의 이목을 집중시키는 데 성공한다.
 
 헤어지지 않을 수 있다는 희망을 본 것도 잠시,
 예상치 못한 인물이 형제 앞에 등장하면서 형제는 새로운 위기를 겪게 되는데...!",https://movie-phinf.pstatic.net/20190404_182/1554340290133Khnb5_JPEG/movie_image.jpg?type=m203_290_2
나의 히어로 아카데미아 더 무비: 두 명의 히어로,애니메이션,일본,96분,2019 .05.16 개봉,나가사키 켄지,"야마시타 다이키(미도리야 이즈쿠 목소리), 오카모토 노부히코(바쿠고 카츠키 목소리), 미야케 켄타(올마이트 목소리)",전체 관람가,"모두가 ‘개성’이라는 초능력을 가진 세계, 여기에 ‘무개성’의 소년이 있었다!
 하지만 소년은 ‘개성’ 대신 히어로가 될 조건을 가지고 있었는데…
 NO.1 히어로 ‘올마이트’의 뒤를 잇는 새로운 영웅 탄생
 개성이 없어도, 넌 세상을 빛낼 히어로가 될 수 있다!",https://movie-phinf.pstatic.net/20190412_79/1555047954767c5VGv_JPEG/movie_image.jpg?type=m203_290_2
나이브스 아웃,"미스터리, 스릴러",미국,130분,"2021 .01.14 재개봉, 2019 .12.04 개봉",라이언 존슨,"다니엘 크레이그(브누아 블랑), 크리스 에반스(랜섬), 아나 디 아르마스(마르타)",12세 관람가,"베스트셀러 미스터리 작가가 85세 생일에 숨진 채 발견된다.
 그의 죽음의 원인을 파헤치기 위해 경찰과 함께 탐정 브누아 블랑이 파견 되는데…",https://movie-phinf.pstatic.net/20191119_163/1574125979767APJb7_JPEG/movie_image.jpg?type=m203_290_2
나이트메어 시네마,공포,미국,119분,2019 .07.17 개봉,"알레한드로 브뤼게, 믹 가리스, 죠 단테","미키 루크(영사 기사), 엘리자베스 리저(헬렌), 모리스 버나드(베네딕트)",청소년 관람불가,"늦은 밤, 버려진 극장으로 홀린 듯 들어간 다섯 명의 낯선 이들.
 그림자들 속에 숨어 있는 의문의 영사기사가 틀어주는
 자신의 내면 속 가장 깊고 어두운 공포의 이야기와 마주하게 되는데…
 
 살고 싶어? 어디 한번 도망쳐봐!",https://movie-phinf.pstatic.net/20190611_157/1560214431815M7rQ4_JPEG/movie_image.jpg?type=m203_290_2
난폭한 기록,"액션, 범죄",한국,90분,2019 .07.11 개봉,하원준,"정두홍(강기만), 류덕환(남국현), 서은아(최설란)",청소년 관람불가,"특종 냄새는 귀신같이 맡는 집념의 프리랜서 VJ '국현'(류덕환)은 자극적인 취재거리를 찾던 중
 머리에 칼날이 박힌 채 살아가는 전직형사 ‘기만’(정두홍)의 이야기가 대박 아이템임을 직감한다
 폐인 같은 삶을 살고 있던 ‘기만’은 ‘국현’의 집요한 설득 끝에 동료형사를 죽이고
 자신에게 칼날을 박아놓은 마약조직보스 ‘정태화’에 대한 복수를 기록한다는 조건하에 동행취재를 허락한다.
 
 악인들을 향한 통쾌한 복수, 거침없는 리얼 액션이 폭발한다!",https://movie-phinf.pstatic.net/20190703_177/1562120909453A6is5_JPEG/movie_image.jpg?type=m203_290_2
날씨의 아이,애니메이션,일본,112분,"2021 .09.09 재개봉, 2020 .05.21 재개봉, 2019 .10.30 개봉",신카이 마코토,"심규혁(호다카), 김유림(히나), 최한(스가)",15세 관람가,"비가 그치지 않던 어느 여름날,
 가출 소년 ‘호다카’는 수상한 잡지사에 취직하게 되고
 비밀스러운 소녀 ‘히나’를 우연히 만난다.
 
 “지금부터 하늘이 맑아질 거야”
 
 그녀의 기도에 거짓말 같이 빗줄기는 멈추고,
 사람들의 얼굴에 환한 빛이 내려온다.
 
 “신기해, 날씨 하나에 사람들의 감정이 이렇게나 움직이다니”
 
 하지만, 맑음 뒤 흐림이 찾아오듯
 두 사람은 엄청난 세계의 비밀을 마주하게 되는데…
 
 흐리기만 했던 세상이 빛나기 시작했고, 그 끝에는 네가 있었다.",https://movie-phinf.pstatic.net/20210824_271/1629767608033QS1Ls_JPEG/movie_image.jpg?type=m203_290_2
내 완벽한 남사친의 비밀,"코미디, 멜로/로맨스",미국,94분,2019 .03.27 개봉,핀 테일러,"케이트 미쿠치(엠마), 숀 애스틴(칼), 스티브 호웨이(샘)",12세 관람가,"강아지 ‘서밋’ 고양이 ‘에이잭스’와 함께 평범한 일상을 보내고 있던 ‘엠마’
 실수로 에이잭스와 서밋을 잃어버리게 되고 엠마는 깊은 슬픔에 빠진다.
 그러던 어느 날, 멋진 남자 두 명이 엠마 앞에 나타나 그녀의 남사친을 자청하는데...
 
 OH, MY DOG!
 마법처럼 찾아온 내 사랑? 이번엔 진짜일까요?",https://movie-phinf.pstatic.net/20190321_151/1553145317021hfNb3_JPEG/movie_image.jpg?type=m203_290_2
내 이웃과의 섹스라이프,"코미디, 드라마",영국,83분,2019 .04.02 개봉,매튜 해멧 노트,"테사 피크-존스, 조이스 로렌스, 제임스 노턴",청소년 관람불가,"보수적인 과부 주디스는 딸 릴리가 로스쿨을 중퇴하고 섹스를 즐겨하는 보노보 원숭이의 행동 원칙을 따르는 단체인 보노보 하우스에 들어가자 충격을 받는다.
 ‘싸우지 말고 사랑을 해라’는 슬로건을 내세운 단체의 수장은 아니타란 여자로 독특한 성격의 소유자다.
 그녀는 엄마와 딸의 갈등을 보며 엄마 주디스가 단체에서 하룻밤 동안 원칙을 따르면 갈등을 해결할 거라 믿는다.
 하지만 엄마와 딸은 서로가 틀렸다고 주장한다.
 아니타는 이전과 다른 방법으로 테스트해야 할 상황에 놓이게 되는데....",https://movie-phinf.pstatic.net/20190325_221/1553489263216yF39w_JPEG/movie_image.jpg?type=m203_290_2
내가 사는 세상,드라마,한국,67분,2019 .03.07 개봉,최창환,"곽민규(민규), 김시은(시은)",12세 관람가,"꿈은 DJ 밍구스! 현실은 퀵 알바 ‘민규’
 꿈은 아티스트! 현실은 새끼강사 ‘시은’
 오늘도 비겁하거나 내일이 겁나거나
 그래도 사는 진짜 요즘 애들의 둠-칫 둠-칫 청춘 스케치
 
 넌… 요즘 어때?",https://movie-phinf.pstatic.net/20190214_92/15501350764635pBeS_JPEG/movie_image.jpg?type=m203_290_2
내아내의제자들,멜로/로맨스,한국,70분,2019 .02.18 개봉,정민용,"유니, 유진, 시우",청소년 관람불가,임신으로 입덧이 심해져 친정에 있는 선생님은 집에 남겨진 남편과 남편의 동생이 걱정된다는 말에 돕겠다 말하는 연지. 친구 수아와 같이 선생님의 집으로 가는데. 자신만만하게 찾아온 그녀들. 사실 집안일을 해본 적도 없어 오히려 집안 일만 늘리는 상황에 마음이 불편하다. 할 수 있는 일을 고민하던 연지는 선생님의 임신 때문에 오랫동안 굶주렸을 준철을 몸으로 위로해주기로 결심을 하고 준철을 유혹하게 되는데...,https://movie-phinf.pstatic.net/20190402_64/1554182485882UjNHl_JPEG/movie_image.jpg?type=m203_290_2
내안의 그놈,"판타지, 코미디",한국,122분,2019 .01.09 개봉,강효진,"진영(동현), 박성웅(판수), 라미란(미선)",15세 관람가,"엘리트 아재 판수(박성웅)를 우연히 옥상에서 떨어진 고등학생 동현(진영)이 덮치면서 제대로 바뀐다.
 게다가 판수는 동현의 몸으로 첫사랑 미선(라미란)과 존재도 몰랐던 딸 현정(이수민)을 만나게 되는데…
 대유잼의 향연, 넌 이미 웃고 있다!",https://movie-phinf.pstatic.net/20181204_172/1543891228332kV3d1_JPEG/movie_image.jpg?type=m203_290_2
내친구의두엄마,멜로/로맨스,한국,68분,2019 .01.25 개봉,정민용,"유니, 유진, 시우",청소년 관람불가,"어느 날 민호의 아빠는 무작정 애인 연주를 데리고 오고, 상미에게 이혼하자 말한다.
 받아들일 수 없다는 상미와 화내는 민호, 위자료 챙겨줄 때 순순히 말 들으라며 한 달 안에 이혼 안 해주면 빈털터리로 쫓아내겠다는 아빠.
 민호는 엄마 상미를 위로하며 자신이 어떻게든 해보겠다고 한다.
 연주를 불러내 가정 깨트리지 말고 떠나라 말하는 민호.
 다 늙은 아빠가 뭐가 좋냐 묻자 돈 때문이라 순순히 말하는 연주.
 자신을 내쫓으려는 민호를 당돌하게 유혹하며, 엄마가 되면 계속자기와 할 수 있다 말한다.
 유혹을 거부한 민호는 한 가지 아이디어를 떠올린다.
 어릴 적 친구인형진을 집으로 불러, 연주를 유혹해 달라고 부탁하는 민호.
 예전부터 잘 대해주던 친구의 엄마를위하여 부탁을 들어주기로 한다.
 그 계획을 우연히 듣게 된 상미.
 얼마 후, 연주가 혼자 있는 때에 형진을 데리고 집에 온 민호. 민호가 자리를 비우자 연주가 먼저 다가와 그를 유혹하고, 민호는 그 모습을 몰래 찍는다.
 연주에게 찍은 영상을 보여주는 민호. 결국 그녀는 떠난다.
 연주가 떠난 후, 형진을 집으로 부른 상미.
 자신을 위해 노력해줘서 고맙지만 남편과 더 못 살겠어 이혼할 거라며 미안하다는 상미.
 괜찮다며 위로하는 형진에게 안기는 그녀.
 앞으로는 자기가 책임져주겠다는 형진.
 결국 상미는 이혼하고 형진과 함께한다.",https://movie-phinf.pstatic.net/20190321_168/1553136071224hq4Pe_JPEG/movie_image.jpg?type=m203_290_2
너를 만난 여름,"드라마, 멜로/로맨스",중국,109분,2019 .10.16 개봉,장적사,"진비우(위화이), 하람두(겅겅)",12세 관람가,"열일곱, 모든 게 서툴고 어설프지만 모든 게 좋았던 시간.
 너 ♡ 나 = 최고의 우리
 내가 가장 좋아하는 계절은
 
 ‘너를 만난 여름’",https://movie-phinf.pstatic.net/20191016_285/1571192929545vzti3_JPEG/movie_image.jpg?type=m203_290_2
너의 목소리,"애니메이션, 드라마",일본,94분,2019 .05.23 개봉,이토 나오유키,"카타히라 미나(유키아이 나기사 목소리), 미모리 스즈코(야자와 시온 목소리)",전체 관람가,"16살 나기사는 좋은 말은 희망이, 나쁜 말은 화가 되어 돌아온다는 말의 영혼(고토다마)을 믿는다.
 어느 날, 하교길에 친구 가에데가 못된 말을 하자 화가 난 나기사는 우연히 '아쿠아마린'이라는 주인 없는 카페에서 고장난 라디오 부스를 발견하고 그 곳에서 속마음을 털어 놓는다.
 한편, 라디오의 사연을 들은 익명의 제보자는 나기사에게 편지를 보내는데...
 
 그 여름, 우리가 만든 기적이 시작된다!",https://movie-phinf.pstatic.net/20190509_250/1557383648534WDLV1_JPEG/movie_image.jpg?type=m203_290_2
너의 여자친구,"코미디, 멜로/로맨스, 드라마",한국,100분,2019 .12.04 개봉,이장희,"이엘리야(혜진), 지일주(휘소)",12세 관람가,"눈만 마주쳐도 설레는 썸이 시작되는 대학교 축제날.
 자칭 공대 브레인 어벤져스, 현실은 모태솔로 9888일째 3인방의 로봇 동아리는 썰렁하기만 하고…
 이때 어딘가 허술하고 소심한 ‘휘소’ 앞에 난데없이 들이닥친 직진녀 ‘혜진’.
 글로 배우고 너튜브로 배운 연애세포들이여, 드디어 때가 왔다!
 올겨울엔 솔로 탈출, 할 수 있을까?",https://movie-phinf.pstatic.net/20191111_109/1573460854635gWmli_JPEG/movie_image.jpg?type=m203_290_2
노래방 : 화끈한 여자들2,에로,한국,72분,2019 .11.25 개봉,이민우,"해일(사장), 민우(준수), 지성(민규)",청소년 관람불가,"희진이 일하는 노래방에는 도우미를 찾는 손님들만 온다. 발길을 돌리는 일이 잦아지가 희진은 직접 도우미로 일하기로 결심하고, 친구 성희까지 영입해 일을 시작한다. 희진과 성희의 미모와 서비스가 금세 소문이 퍼져 가게에는 많은 손님들이 오기 시작한다. 점점 돈을 벌기 시작하는 그녀들은 직접 가게를 차릴 생각을 하게 되고, 비장의 특급 서비스를 시작하는데…",https://movie-phinf.pstatic.net/20200612_167/1591929670113IjxmG_JPEG/movie_image.jpg?type=m203_290_2
노무현과 바보들,다큐멘터리,한국,93분,2019 .04.18 개봉,김재희,노무현(본인),12세 관람가,"1981년, ‘부림사건’의 변호인
 1988년, ‘청문회 스타’ 제13대 국회의원
 1998년, ‘오뚝이 인생’ 제15대 국회의원
 2002년, ‘꼴찌의 반란’ 대선후보 선출
 2003~2008년, 제16대 대한민국 대통령 재임
 2009년 5월 23일, 서거
 
 그로부터 10년-
 바보 대통령 故 노무현,
 그를 기억하고 그리워하는 사람들의 이야기.",https://movie-phinf.pstatic.net/20190403_169/1554258188558HJpR3_JPEG/movie_image.jpg?type=m203_290_2
노벰버 크리미널즈,"범죄, 드라마, 미스터리",미국,85분,2019 .08.26 개봉,사차 제바시,"클로이 모레츠(피비), 안셀 엘고트(에디), 캐서린 키너",15세 관람가,"교내 퀸카 피비(클로이 모레츠)를 향한 오랜 짝사랑을 이루게 된 고등학생 에디(안셀 엘고트)
 바로 그날, 에디의 절친 피터가 총기 살해 당한다.
 경찰도, 학교도, 피비마저도 피터의 죽음의 흔적을 지우기에 급급한 것을 눈치챈 에디는 홀로 그날의 흔적에 대해 위험한 추적을 시작하는데…!",https://movie-phinf.pstatic.net/20190723_295/1563863756246GXCtY_JPEG/movie_image.jpg?type=m203_290_2
