reviews,label
"봉골레조개라멘
/ 라멘에 봉골레라니..! 아이디어가 참신하다.
국물 한입 먹으니 국물 많은 봉골레 파스타 먹는 것 같다. 조개육수맛 나면서 꽤나 기름진 육수이다. 고기 고명으로 닭가슴살과 차슈가 올라가는데 닭가슴살은 어느 정도 간이 되어 있는데 차슈는 간이 되어 있지 않다. 개인적으로는 라멘이 짠 편이라 차슈는 간이 하나도 안 된게 낫다고 생각한다.
맛계란은 완숙-반숙 사이로 알맞게 익어 맛있다.
맛있지만 먹다보면 느끼하다.

마제소바
/ 사진은 없지만.. 맛있다. 마제소바 들어만 봤지 처음 먹어보는데 너무 맛있다. 일본식 자장면 느낌이다. 완전 말모말모. 개인적으로 봉골레조개라멘보다 <<< 마제소바가 더 맛있다.

베이컨치즈카츠
/ 베이컨, 치즈, 튀김 = 끝장. 맛없없 조합.
다이어트 하는 사람은 뒤로 가세요.
짠느짠느인데 탄산/하이볼이랑 먹으면 끝.
생각보다 많이 짜서 하나 밖에 못 먹겠다.",22
다른데가서 입맛버리고… 웨이팅 내 차례돼서 찾아온 콘부.. 여기는 진짜 개맛있습니다… 꼭 가십쇼…,22
"1차로 을지면옥에서 편육과 냉면을 먹은 날이었는데, 2차로는 콘부에 방문해보았다. 7시쯤 방문했었는데, 웨이팅이 꽤 있는 상태였다. 못해도 30분은 넘게 기다릴 것 같은 느낌이라 이름을 적어두고 주위 펍에서 맥주나 마시면서 기다리기로 했다.

이름과 전번을 적어두면 전화를 해주시는 웨이팅 시스템은 확실히 편했다. 1시간 쯤 되서 입장할 수 있었음. 아무래도 을지로 상권이라 안주 가격도 꽤 되고 술 값도 좀 있다. 사케 가격은 보통의 사케 바랑 비슷한 느낌.? 메뉴 고민을 좀 하다가, 간판메뉴인 모리아와세를 하나 했다. 사케는 적당한 걸로 골랐다.

오뎅이 생각보다 가격이 있는 편이긴 한데 확실히 맛은 있었다. 특히 다양한 종류가 있어서 좋았고, 개인적으론 스지와 무가 맛있었다. 사케도 무난무난 했고, 추가로 주문한 소고기고로케도 정말 맛있었다.

다만 가격대가 좀 있는 편이라 재방문이 고민되긴 한다. 다른 사케바가 많이 떠올라서.. 다만 을지로에선 이런 가게가 별로 없었던거같아서, 이 주위에서 간단한 2차를 하기 위해서 들를 수도?",22
"이름 그대로의 맛인 봉골레라멘.

원래는 저녁에 친구들이랑 가보려고 했는데 우연하게 점심에 근처 갈 일이 있어서 먼저 다녀와봤네요.

저는 봉골레 라멘, 일행은 마제소바를 주문했어요. 마제소바는 유명 마제소바집의 마제소바들에 밀리는 느낌이라 굳이 안시켜도 될 맛이었는데요. 봉골레라멘은 확실히 특이한 맛이었어요. 봉골레파스타 국물버전인데 면이 라멘 면인 맛이예요 ㅋㅋㅋ 그런데 저는 좋아하는 맛이라서 맛있게 먹었습니다.

다음에는 디너로도 가보고싶네요. 재방문의사O",22
"- 한줄평: 특색 있는 봉골레 라멘

요즘 한창 을지로에서 핫한 라멘집. 평일 11시반 좀 넘어서 도착했는데 30분 이상 웨이팅했다. 대표메뉴인 봉골레 라멘은 먹었는데, 조개육수 맛이 강한 이 집 맛의 독특한 맛이 좋았다. 면도 탄탄한 식감이 잘 느껴져서 좋았다.",22
"분위기도 맛도 최고에요
메뉴도 다양해서 재방문 하고싶어요
식사하면서 간단히 술마시기 좋아요",22
카라멘야에서 새로 오픈한 업장! 을지로에 있는 스몰 이자카야 느낌인데 라멘도 팔아서 좋더라구요ㅎㅎ 사람 많을 줄 알았는데 오픈어택했더니 나갈 때까지 저희만 있어서 약간 뻘쭘..ㅋㅋ 라멘이랑 베이컨 치즈 카츠 먹었는데 라멘도 조개 스프 시원하게 잘 우러나 맛있었고 베이컨카츠가 일본에서 먹던 정말 그 느낌이라 너무 좋았어요! 캐주얼하게 방문하기 좋습니다ㅎㅎ,22
"<라멘고자를 위한 라멘2>
<라멘과 친해지기>
<차단 친구 목록에서 숨김 친구 목록으로>

을지로 3가역 근방에 위치한 신상 라멘야.

----------------------------------------------------------------------------------

에.. 느끼한 거 싫어서 라멘 못 먹는다고 떠들고 다니는 주제에.. 어쩌다가 또 먹고 왔다 라멘.. 지금은 멸망해서 없는 충화반점부터 시작해서 규자카야모토, 카라멘야, 금샤빠를 성황리에 운영 중이신.. 요식업계 큰 손이자 인플루언서, 비터팬이 오픈한 신상 라멘집에서!

콘부...
비터팬의 다섯 번째 프로젝트. 점심 타임에는 라멘야로 세 가지 라멘을, 저녁 시간에는 술 먹기 좋은 오뎅바로 음식으로는 모듬 오뎅과 서너 가지 정도의 단품 오뎅과 몇 가지 안주류를 판다.

공간...
넓고 쾌적한 공간이 드문 을지로는 반대로, 그렇기 때문에 고유의 분위기를 내는 독특한 공간은 많은 지역이기도 하다. 콘부의 공간 또한 그런 공간. 여기에 깔끔한 마감과 적절한 소품 사용으로 쾌적함과 더불어 감성까지 입힌 공간이다. 특히 고풍스러운 목조 카운터와 여러 일본풍 소품들의 열일로 감성 가득한 내부는 일본 현지 라멘집 내부라고 해도 무리가 없을 정도.

한마디로 을지로 속 작은 일본. 훌륭하다.

맛본 음식...
바지락 시오 라멘(9000)

바지락 시오_
바지락 육수를 사용한 시오! 멘쇼쿠 타이시오와 비슷한 스타일의 깔끔담백한 라멘으로 담음새 참 곱고, 국물도 좋다. 바지락 감칠맛이 대짜로 자리잡고 누운 국물이 적당히 짭짤하고 야채와 향신료의 풍미도 과하지 않게 박혀 있어 그냥 먹어도, 차분한 호소멘과 먹어도 빛을 발한다.

면은 특별히 자체적으로 맛이 나거나, 은은한 향이 나는 그런 면은 아니지만 딱히 부족함도 없고 국물과 따로 놀지도 않는다. 식감도 꼬들과 후두둑 사이에서 균형을 잘 잡은 느낌으로, 괜찮은 편. 라멘의 한 축으로서 해야 할 일들은 확실히 해내는 면이랄까.

목살 차슈는 수비드 차슈답게 부드러우나 좀 안 좋은 쪽으로 생고기와 비슷하다.. 짠 맛도.. 감칠맛도 1도 안 닌다. 그래서 였을까.. 먹는 내내 육향은 잡내로.. 부드러움은 비계 고기의 식감으로 느껴졌다..

그래도 싱거운 덕에 짭짤한 면과 먹는 맛은 나쁘지 않은 편이고 닭 차슈는 맛있다. 은은하게 후추향이 도는 담백한 차슈가 딱 기분 좋게 느껴질 정도로 부드러워 아주 맛있게 먹었다. 바지락은.. 한 차례 기 빨린 바지락ㅎㅎ 역시 나쁘진 않다ㅎ

but! 가장 맛있게 먹은 고명은 닭 차슈도, 바지락도, 멘마도 아닌.. 계란! 라멘에 들어가는 맛계란이야말로 가장 맛있는 계란이라고 주장하는 친구를 이 계란 한 입 하고 바로 이해했다.. 이제 나도 알아요! 아지타마고 맛있는 거!

※친구한테 물어보니 맛없는 데서 먹으면 별로라네.. 여기가 아지타마고 잘 하는 집인 걸 수도 있겠다..

잘 먹었습니다!

접객...
접객은 살짝 아쉽... 직원이 적은 곳 같진 않은데 내가 다 먹을 때까지 서빙 때 말곤 다들 주방에만 계셨다. 한 분은 홀 담당으로 홀에 상주하시는 게 좋을 듯 합니다.

총평...
전형적인 입문자용 라멘야.

뭔 무토 츠루에마냥 잔소리를 많이도 지껄였다만.. 괜찮은 곳이다. 물론 눅진한 맛, 매력적인 기름기가 라멘의 매력이라고 보면.. 맛 측면에서 진입 장벽이 많이 낮은, 살짝 약한 곳이라 라멘 마니아들에게는 아쉬운 가게일 수도 있으나 나 같은 사람도 라멘을 즐기는, 라멘이 완벽히 대중화된 시대가 오려면(이미 충분히 대중화된 음식이지만) 이런 곳들도 많아져야 한다고 생각한다.

실제로 오랜 기간 차단 친구 목록 비슷한.. <내 마음 속 상종하기 싫은 음식 장르 목록>에 있었던 라멘이 멘쇼쿠 타이 시오에 이은 이 집 바지락 시오와의 성공적인 만남으로.. 숨김 친구 목록이라고 할 수 있는, <천천히 알아가고픈 음식 장르 목록>으로 옮겨졌다!

PS)멘쇼쿠랑 여기 말고도 괜찮은 해물 육수 베이스 라멘 맛집이 또 있을까요?
PS2)고기 육수 베이스여도 깔끔 담백한 라멘이 있는 라멘야 어디 없을까요?
PS3)여기 바지락 시오 국물, 그 라면 국물이랑 비슷하다. 그 요괴 라면 봉골레맛!",22
"마제소바 - 11000원

워낙 유명한 곳이라 잔뜩 기대하고 갔어요!!
5:30분에 다시 오픈하시는데, 주말이지만 한가해서 웨이팅이 전혀 없었어요:)

여기 마제소바는 면이 쫄깃쫄깃해서 첫 입이 제일 맛있었고,
점점 갈수록 느끼한 맛이 입안에 가득해서 다 먹지는 못했어요ㅠ
그냥 제가 마제소바 취향이 아닌것 같고,
느끼한 음식을 잘 드시는 분이라면 끝까지 맛있게 드실 수 있을 것 같아요:)",22
"일전에 친구와 칸다소바에서 처음 마제소바를 먹어보고 반해서 멘야하나비도 너무 궁금하더라구요. 여긴 지점이 상대적으로 많지 않아서 이제야 방문했어요. 인기가 여전한지 웨이팅을 약간 해야하니, 아마 주말은 더할 수도 있겠어요.

전투력 +1 상승을 얻고(=머리 묶고) 마제소바를 뿌셔보기로 합니닷!!
음~ 한 두입 먹어보니 칸다와는 또 다른 스타일이에요. 사실 디테일하게 설명하기는 모르겠는데, 조금 달라요, 그래도 충분히 자극적이고 맛있어요.

그런데 칸다소바로 입문해서인지 또는 지난번에 딱 질리지 않을만큼만 먹어봐서인지, 칸다소바에서 처음 먹어봤을 때가 더 맛있게 느껴지긴 했어요. 역시 자극적이라서 마제소바를 완면하기란 쉽지 않음을 느낍니다…",22
"마제소바 맛집!

어느새부턴가 눈에 자주 보이기 시작한 마제소바 라는 메뉴…그러나 맛있는 곳이 그리 많진 않은거같다. 여기는 워낙 유명한 곳이라 기대하고 갔는데 기대 이상이었다. 면을 반쯤 흡입하고 다시마식초 추가해서 또 흡입하고..마무리 밥 달라고 요청드리면 그걸로 후식까지…내가 갔을 땐 품절이라 없었지만 차슈 들어간 메뉴를 다음에는 꼭 먹어볼테다…",22
"예전에 나고야에서 먼저가보구 합정점 가봤네요 ㅎㅎ
현지느낌 느끼고싶을때 가기 좋아요 ㅠ
솔직히 마제소바 원조아닌가요 ?? ㅎㅎㅎ 간은 조금 센듯하지만 맛있어요 !",22
"붓카케인 줄 착각해 갔다가 낭패. 사실 무슨 맛인지 파악하기 힘들었다. 이도저도 아닌 맛이랄까, 일식 맛은 아님.",22
"아주 특색있는 맛은 아니지만 기본적으로 맛있다!
아카(매운맛) 라멘을 특으로 먹었는데, 차슈는 불맛이 나고, 계란은 알맞게 반숙이 되었으며, 면은 적당히 잘 익은 꽤 맛있는 라멘이었다. 맵기는 조절 가능하고 나는 중간단계인 2단계로 먹었는데 내 입맛엔 많이 맵진 않았다(맛있게 맵다!) 밥은 무료로 주셔서 밥까지 국물에 야무지게 말아먹었다. 여기 단무지를 직접 만드시는 것 같은데 매운 라멘에 아주 찰떡 ㅎㅎ
친구들은 여기에서만 맛볼 수 있다는 레몬 돈코츠 라멘을 먹었는데, 약간 호불호가 갈리는 것 같았다.",22
"- 한줄평: 강남에서 이정도면 맛있다!

본의 아니게 이틀 연속 저녁으로 라멘. 신논현역 인근 라멘집 중에 여기가 제일 평이 좋은거 같아 이 집으로 결정.

7시반 정도였는데도 웨이팅까지는 아니지만 실내가 사람들로 꽉 찼다.

이날 점심을 대충 먹어서 시로(돈코츠) 특으로 주문.

일단 국물은 뭐랄까 적당하다. 돼지향이 아주 강하지는 않지만 적당히 있으면서 무난하고 대중적이다. 차슈는 불질을 해서 불향을 냈는데 이게 살짝 탄 느낌이 있어서 아쉬운 부분. 계란은 짭잘하게 조미가 되어있으면서도 안에는 반숙. 면은 호소멘 스타일로 얇고 단단. 다만 특인데도 불구하고 양이 그닥 많지 않게 느껴지긴했다. 나 엄청 돼지는 아닌데...

전반적으로 봤을 때 괜찮게 먹었다. 홍대의 그들처럼 특색이 강하거나 뛰어난 퀄리티는 아니지만 강남 위치를 생각하면 만족도가 더 올라간다.",22
"특 아카(11000)
특 시로(11000)

전반적으로 양이 좀 적다 들어서 일부러 특으로 시켰고 배부르게 잘 먹었다. 아카는 한국인 최적화 매운국물 라멘. 내가 먹었던 2단계는 신라면보다 살짝 칼칼한 정도로 조금 아쉬웠다. 맵찔이 아니면 3단계 추천드림.",22
"맛이야 당연히 괜찮고, 진하지만 느끼하지 않은 육수와 부드러운 차슈, 김과 차조기 다 맛있고 면의 질감도 좋다. 다만 양이 아무래도 적다는 느낌.
유자맛이 강한 단무지는 개인적으로는 취향에 맞았음",22
"특쿠로를 먹었는데 진한 육수에 잘 어울리는 마늘향이 아주 좋네요~ 마늘이 많이 들어있으니 예민하신분들은 주의하세요!
밥을 무료로 주셔서 양이 부족하신 분들은 말아먹어도 좋지만, 개인적으로 밥을 말아먹으니 국물 특유의 기름진 감칠맛이 많이 가라앉아버리네요. 다음에는 면추가로 먹어보겠습니다!",22
"오래전 추천 상자를 꺼내, 지난번에 문을 닫아 못 갔던 멘카오리를 방문.
키오스크로 주문하려니 잘 모르겠다 싶어 시오로 주문.
나중에 보니 바로 옆에 설명이 붙어있더라.

시오는 돈코츠라멘.
아카는 매운 돈코츠라멘.
쿠로는 마늘이 더욱 들어간 돈코츠라멘.
(쿠로니까 아마도 흑마늘일까?)
키이로는 레몬이 들어가 깔끔한 라멘.
교카이쿠로는 해산물 소스를 더한 라멘.

반찬은 다른 것 없이 오직 단무지 하나.
단무지의 유자 맛이 남달리 강한 편인데 이는 돈코츠라멘의 국물 맛까지 뚫고 나온다.

+시오라멘
기본이지 않을까 싶어 주문했는데 역시 이 시오라멘을 기본으로 다른 라멘에 재료가 추가되는 방식이다.
라멘 위로는 김, 차슈, 아지타마고, 파, 다시마가 고명으로 올라간다.
고명마다의 특징과 라멘과의 조화가 각기 다른데,
아지타마고는 노른자가 찰랑찰랑 흘러내릴 정도의 익어있었다.
디시마는 전반적으로 부드러운 식감의 라멘에 물컹거리는 겉면에 쫄깃한 식감을 가져다준다.
차슈는 기름진 부분은 몽글몽글 부드럽고 살코기 부분은 단단한 씹는 식감을 가졌다.
불에 그을려 불 맛이 나는 것도 특징.
그리고 김과 먹으면 김의 맛이 진하게 전달된다.
육수는 진한 편이나 무게감은 가벼운 편이며 돼지의 육향이 전달되며 마지막 국물에선 다진 마늘이 입에 들어와 마늘 맛으로 마무리가 된다.
돈코츠라멘치곤 마늘 맛이 강하지 않은 편.
뚜렷한 강렬한 맛이 있는 라멘 스타일은 아니지만 잔잔한 스타일로 먹는 라멘 같다.

양이 변해서 그런진 모르겠지만 내 기준으로 배가 부르지 않은 정도의 양.",22
"+ 기대 없이 들어갔다가 완면한 곳. 마늘의 자극적인 맛이 계속 땡긴다.
+ 돈코츠 육수를 기본으로 레몬을 넣은 시로, 마늘을 넣은 쿠로 등 베리에이션 메뉴가 있었다. 시그니쳐는 시로였지만 마늘러버인 나는 쿠로를 먹었다.
+ 면은 얇은호소멘이었고 돈코츠 국물까지 하카타 느낌이었다. + 다진 마늘이 정말 많이 들어가있었고 국물을 계속 먹는 나 자신을 깨닫고는 이거 돈코츠라 다 먹으면 안되는데 하면서 다 먹어버렸다. 이후에 미팅 있었는데 마스크 써야되는 시기라서 정말 다행이라고 생각했다.",22
"한줄평: 다양한 빛깔을 지닌 신논현의 실력파 돈코츠 라멘 전문점

담택 이후로 갑자기 라멘이 생각나서 갔던 <멘카오리>
우리나라가 2000년대 후반 이후부터 일본식 라멘이 들어오면서 라멘 종류와 퀄리티가 다양해졌는데, 그중에서도 손꼽히는 수준을 선보이는 곳 같다.

신논현역 근처 작은 골목안에 있고, 돈코츠 육수 베이스가 기본이다. 시로 아카 쿠로 키이로 4가지 종류가 있음. 흰 적 흑 황 이라는 의미로 각 라멘마다 이름과 유사한 컬러의 국물을 내준다.

내가 먹은건 <쿠로라멘> 마늘이 들어간 마늘 돈코츠라멘으로 컬러가 약간 거뭇거뭇하다. 첫 육수 맛은 돈코츠의 깊은 감칠맛에 마늘이 살짝 포인트다. 마늘 소스를 풀면 풀수록 그 맛이 진해진다. 마늘이 들어가서인지 육수가 시원하고 깔끔하다. 다만 먹고나서 입안에 마늘냄새 남는건 단점.

면은 얇은 호소멘인데, 익힘 정도가 딱 좋아서 육수가 면에 착착 달라붙는다. 호로록 먹기도 좋음. 그리고 여기 챠슈가 엄청 부드럽다!!!! 진심... 미쳤다!!! 야들야들하면서 토치로 지져서 기름기가 적당해서 느끼하지 않고 맛있음! 와...!!! 너무맛있다! 멘마랑 챠슈 면 같이 호로록 흡입하면 최고궁합이다!

instagram @yeh_rang #먹히영",22
"평일 저녁 때 갔는데 가게에 필자밖에 사람이 없었다. 요리하는 직원 1 명, 홀 서비스 담당하는 직원 1 명 있었다. 키오스크에 메뉴 이름이 다 일본어로 되어 있어서 필자가 주문 못하고 헤매고 있으니 홀 직원이 와서 도와줬다.

■ 키이로(레몬 돈코츠라멘) (9,000원)
요리 시작하자마자 온 가게에 레몬 향이 기분 좋게 퍼졌다. 음식 처음 받았을 때에도 레몬 향이 코로 스멀스멀 올라왔다. 그러나 막상 먹을 때에는 레몬 향이 아주 강하지 않고, 한 입 먹을 때마다 끝맛에 살짝 감돌기만 한다.
서빙 전에 거품기로 거품을 내셨는지 국물 윗부분에 뽀얀 거품층이 있었다. 그 밑의 국물 색은 필자가 다 먹은 사진 첨부한 사진에서 확인할 수 있다. 국물이 너무 걸쭉하지 않고 맑고 깨끗한데도 돈코츠 향도 어느 정도 진하고 고소했다. 파를 동동 띄워주는데 국물을 마시면서 파를 꼭꼭 씹어먹으면 코가 아릿한 파 향이 올라오면서 훨씬 맛있었다.
면발은 꼬독하고 가늘었다. 다른 리뷰들에는 목이버섯과 시소 잎이 들어가 있는데 필자는 일반을 시켜서 그런지 하나도 없었다. 있는 게 훨씬 맛있을 것 같은데 아쉬웠다.
차슈는 한 쪽만 아부리 되어 있고 아주 두껍지 않았다. 입에 넣으면 많이 안 씹어도 결결이 풀어진다. 뭔가 간이 따로 되어 있는 것 같은데 순식간에 입에서 녹아버려서 뭔지 제대로 맛을 못 봤다. 차슈를 더 먹기 위해 특 먹어도 좋을 것 같다. 한편 계란 노른자가 너무 식어 있어서 온도감이 아쉬웠다.

유자 단무지에서 유자 특유의 씁싸름한 맛이 난 걸 제대로 못 잡았다. 개선점은 분명히 있지만 (계란, 단무지) 그래도 강의 이남에 몇 없는 괜찮은 라멘 집이라고 생각이 들어서 맛있다 줬다. 기본 돈코츠 라멘이 기대가 되는 바이다.",22
"독특한 비주얼, 맛의 방향은 스탠다드 돈꼬츠.
국내 최고 수준의 맛 (시로. 면 덜익힘으로 주문).
진짜 맛있어요.",22
귀여운 맛,22
"[ 신논현역 근처에서 깔끔하게 식사하기 좋은 라멘집 ]

키오스크로 주문하고 주문용지를 직원분께 드리면 된다.

• 시로 9000원_보통 : 계란 반개, 차슈 1장

깔끔한 사골육수의 돈코츠 라멘이다. 육수를 블랜더로 갈아서 거품이 가득하다. 거품있는 라멘은 처음봐서 읭?했는데, 먹어보니 거품이 부드러움을 가미했다. 육수가 콩국수처럼 고소하다.
메뉴 설명엔 진한 사골육수라고 써있었는데, 사실 다른 라멘집들에 비해 진하다는 느낌은 못 받았다. 진하지 않아서 느끼하지 않고 짜지도 않고 싱겁지도 않다. 깔끔하다.

일본식 깻잎도 들어가있다. 처음 먹어봤는데 우리나라 깻잎과 다르게 알싸한 특유의 향과 맛이 더 세다. 우리나라 깻잎을 안좋아하시는 분들은 안먹는것을 추천드린다.

면은 정통일본식 라멘 생면인 호소면이다. 푹-익힌건 아니고 꼬들꼬들한 면이다. 개인적으로 꼬들꼬들 라면을 좋아해서 맘에 들었다!

• 특야카 11000원_특 : 계란 한개, 차슈 3장

1,2,3단계로 매운맛 조절이 가능하다. 키오스크에서 주문을 하고 자리에 앉아서 따로 말하면 된다! 같이 간 일행은 매운걸 잘먹어서 3단계로 주문했고, 딱 적당하다고 잘 먹었다.
특야카는 맨 처음에 한입 먹었을때보다 점점 먹을수록 매워진다. 매운맛은 칼칼하고 시원하다. 깊은 육수맛에 담겨있는 깔끔하고 중독적인 매운맛이다.

면 양은 특과 보통이 크게 다르지 않은 것 같다. 면을 더 원한다면 면추가를 따로 하는게 좋을 것 같다. 밥도 따로 달라고 하면 주신다! 배고프게 가게를 나갈 일은 없을 것 같다 :-)

여긴 단무지가 색다르게 맛있다. 음식 먹기전과 후에 꼭 단무지를 먹는데, 유자향이 나는 새콤달콤 단무지다! 굿!",22
강남 라멘 이정도가 4.4구나! 개인적으로는 평타정도.. 무난합니다 짜지 않은건 좋은데 그래서인지(?) 돈코츠 특유의 깊은 맛은 별로 없어요. 면을 덜풀고 먹었더니 첫입에는 밀가루맛이 좀 났어요. 시소는 특이하긴함 차슈는 칭찬이 많아 특으로 했더니 쪼굼 물림.. 역시 라멘은 홍대가.. 매장 음악 선곡 아쉽네용,22
"특 시로라멘 ￦10,000

""포브스 선정 내가 먹어본 강남구 라멘 1위""

한달에 한번 꼭 라멘을 먹어야 하는 나에게 접근성 좋은 최고의 서울 라멘집이다. 보통 라멘 맛집들이 강북 쪽이라 가기 힘든데, 이곳은 상당히 가까워 재방문할 마음이 있다.

가장 기본적인 시로라멘을 먹었다. 돈코츠 베이스이지만 짜지 않다. 전혀 안짜다. 엄청나게 부드럽다. 보통 돈코츠 라멘을 먹을 때 용인되는 짠 맛과 돼지 냄새가 식사를 마치면 조금 기름지다고 느껴지는데, 이곳 라멘은 그런 걱정은 전혀 들지 않는다. 크리미하고 담백한 국물이 정말 인상깊다. 차슈 또한 두껍고 제대로 구워주셨다. 아주 부드러우며 풍미 또한 깊고 누린내가 나지 않는다. 무조건 추가해서 먹을 가치가 있다.
면은 평범하지만, 기본에 충실하다. 통째로 나온 계란도 먹는이의 마음을 풍요롭게 해준다. 물론, 맛 또한 아주 찰지며 감칠맛난다(제발 라멘집들 계란 1개 그냥 다 주세요).  특별한 점은, 사이드로 나온 단무지가 유자향이 살짝 난다는 건데 느끼할 여지를 주지 않는다. 마치 맑은 국물의 국밥과 담백한 무김치나 열무김치를 곁들이는 듯한 라멘이다.

라멘은 이래야 한다. 기본에 충실한 가게들은 이제 너무 많다. 그들의 라멘들도 맛있지만, 이러한 기본기를 바탕으로 그 가게만의 특장점(이곳의 담백함 등)을 내세워서 또 방문하고 싶게 만드는 멘카오리는 강남역에 방문하는 라멘러들에게 후회없는 선택이 될 것이다.",22
"유자 단무지가 특색있고 라멘이 맛있는 집!

일반적인 돈코츠라멘과 레몬이 들어간 돈코츠라멘 두개를 먹었는데 다른 여느 집보다 국물이 진하고 맛있다! 면 다 먹고 밥도 달라고 하면 주신다 그리고 유자 단무지는 상상가능한 맛이지만 자칫 느끼할 수 있는 라멘의 느끼함을 잡아준다

진한 돼지사골육수가 먹고싶다면 돈코츠라멘을, 라멘의 느끼함까진 부담스럽다면 레몬이 들어간걸 먹으면 된다. 레몬이 들어간 돈코츠라멘은 밥이랑 먹을땐 레몬을 건져두고 먹는걸 추천한다 레몬이 자꾸 입으로 들어오기 때무네",22
"강남역 근처에 온 길에 일본라멘집이 있나 보니 여기 멘카오리와 멘야시노기 두 군데가 보이는데 멘카오리가 좀 더 나아 보여 먼저 들러보기로 함.

인기가 있는 가게여서 혹시나 웨이팅이 있으면 집에서 가까운 카츠오우 압구정점에 들르기로 하고 가게로 향함.

가게 앞에 서니 저녁이어선지 가게 안이 보이는데 손님이 안 보여서 혹시 안 하는 건가 하고 가게 문을 여니 열렸고 손님이 나 혼자여서 여기저기서 보면 평이 제법 좋은 느낌이었는데 썰렁해서 잠시 쎄했지만 그래도 평이 나쁘지 않았어서 그냥 먹고 가기로 함.

이 가게는 돈코츠 라멘 전문점으로 아는데 내가 좋아하는 어분이 들어간 교카이라멘도 있어 설명에 보니 맵다고 쓰여 있어 매운 건 덜 좋아해서 사장님께 문의를 하니 조금만 맵다고 하시는데 제일 대표 메뉴가 어떤 건지 다시 여쭈니 첫 방문이시면 메뉴 제일 처음에 있는 시로를 추천하신다고 하셔서 키오스크에서 시로를 주문 후 주문표를 건네드림.

테이블석도 있고 카운터석도 있는데 난 카운터석에 앉아 가져다 주신 피처에서 물을 따라 마시니 은은한 녹차맛이 나서 맹물보단 좋게 느껴짐.

손님이 나 혼자여선지 오래 기다리지 않아 시로라멘이 유자향의 단무지가 곁들여져 건네짐.

볼륨감은 보통 정도였고 토핑으로는 한쪽면이 아부리된 차슈 한 피스, 아지타마고 반 개, 목이버섯, 김, 파, 시소잎이 올라가고 후추가 뿌려져 있어 뭔가 핲정 오레노라멘의 토리빠이탄 라멘의 비주얼과 흡사해서 낯설지 않게 느껴짐.

먼저 국물을 맛을 보니 강남에 있는 라멘집이라 혹시나 밋밋할까 걱정이 됐는데 밋밋하지 않고 제법 괜찮은 돈코츠국물의 맛인데 돼지 풍미가 내가 좋아하는 만큼 진하진 않았지만 그렇다고 전혀 안 나는 것도 아니어서 호불호가 딱히 갈리지 않을 것 같은 맛이었고 자가제면은 아닌 것 같은 면은 얇은 호소멘이었음.

한쪽면을 아부리한 차슈는 불향 뿜뿜이면서 부드럽게 씹히는 타입이고 목이버섯이나 아지타마고는 딱히 특이점은 없는데 시소잎 한 장이 들어간 건 좀 다르게 느껴짐.

먹고 있는 동안 커플손님 한 팀이 들어왔고 특별히 볼륨감이 좋거나 한 건 아니어서 비교적 금방 완면 후 가겔 나옴.

전체적으로 홍대쪽에 있는 라멘집들처럼 좀 더 일본 느낌에 가까우면서 개성 뿜뿜인 라멘을 내놓는 가게는 아닌 우리나라사람 입맛에 어느 정도 맞춘 것 같은 스탠더드한 돈코츠라멘을 내놓는 가게로 며칠 전 도곡동 토리시오에서처럼 괜찮다와 맛있다 사이의 어디쯤으로 재방문을 하고 싶은 정도까지는 모르겠지만 그렇다고 너무 한국화되거나 프랜차이즈 느낌의 가게도 아닌데다 강남에서 이 정도면 나름 괜찮은 느낌이어서 응원의 마음을 담아 맛있다로..",22
"시로 - 8000원
아카,쿠로,키이로 - 9000원
교카이쿠로 - 10000원
특으로 주문할시 2000원추가 ( 추가로 + 계란 반쪽, 차슈 2장 더 기본이 차슈한장 계란 반쪽)

가게 외부도 내부도 꼭 분위기 있는 카페 같은 느낌이에요. 센스있는 인테리어와 소품들 그리고 가게 오픈한지 몇년이 지났지만 처음 오픈한 해처럼 깔끔해요. 사장님이 신경을 많이 쓰시는 것 같아요~
사실 음식점은 맛이 중요한데, 굉장히 담백하고 맛있어요. 돈코츠라멘 느끼할 수도 있고 짤 수도 있다고 느끼는데, 여기는 적당히 느끼하고 담백해요. 레몬이 들어간 라멘? 처음엔 뭐지 했는데 완전 맛있어요. 레몬과 돈코츠라멘 궁합이 생각보다 굉장히 좋더라구요. 근데 좀 먹다가 레몬을 빼야 그 적당한 레몬맛을 끝까지 느낄 수 있는 것 같아요. 교카이 쿠로를 제외하곤 한번씩 먹어봤는데, 일단 기본 베이스가 맛있어서 그런지 다 맛있었어요!! 완전 추천합니다.

숨은 맛집이에요. 강남에 이런 라멘집이 있다니... 꼭 가보세여!!!",22
